:START_ID;:END_ID;:TYPE
0;4;HAS_SSN
5;9;HAS_SSN
10;14;HAS_SSN
15;19;HAS_SSN
20;24;HAS_SSN
25;29;HAS_SSN
30;34;HAS_SSN
35;39;HAS_SSN
40;44;HAS_SSN
45;49;HAS_SSN
50;54;HAS_SSN
55;59;HAS_SSN
60;64;HAS_SSN
65;69;HAS_SSN
70;74;HAS_SSN
75;79;HAS_SSN
80;84;HAS_SSN
85;89;HAS_SSN
90;94;HAS_SSN
95;99;HAS_SSN
100;104;HAS_SSN
105;109;HAS_SSN
110;114;HAS_SSN
115;119;HAS_SSN
120;124;HAS_SSN
125;129;HAS_SSN
130;134;HAS_SSN
135;139;HAS_SSN
140;144;HAS_SSN
145;149;HAS_SSN
150;154;HAS_SSN
155;159;HAS_SSN
160;164;HAS_SSN
165;169;HAS_SSN
170;174;HAS_SSN
175;179;HAS_SSN
180;184;HAS_SSN
185;189;HAS_SSN
190;194;HAS_SSN
195;199;HAS_SSN
200;204;HAS_SSN
205;209;HAS_SSN
210;214;HAS_SSN
215;219;HAS_SSN
220;224;HAS_SSN
225;229;HAS_SSN
230;234;HAS_SSN
235;239;HAS_SSN
240;244;HAS_SSN
245;249;HAS_SSN
250;254;HAS_SSN
255;259;HAS_SSN
260;264;HAS_SSN
265;269;HAS_SSN
270;274;HAS_SSN
275;279;HAS_SSN
280;284;HAS_SSN
285;289;HAS_SSN
290;294;HAS_SSN
295;299;HAS_SSN
300;304;HAS_SSN
305;309;HAS_SSN
310;314;HAS_SSN
315;319;HAS_SSN
320;324;HAS_SSN
325;329;HAS_SSN
330;334;HAS_SSN
335;339;HAS_SSN
340;344;HAS_SSN
345;349;HAS_SSN
350;354;HAS_SSN
355;359;HAS_SSN
360;364;HAS_SSN
365;369;HAS_SSN
370;374;HAS_SSN
375;379;HAS_SSN
380;384;HAS_SSN
385;389;HAS_SSN
390;394;HAS_SSN
395;399;HAS_SSN
400;4;HAS_SSN
402;9;HAS_SSN
404;14;HAS_SSN
406;19;HAS_SSN
408;24;HAS_SSN
410;29;HAS_SSN
412;34;HAS_SSN
414;39;HAS_SSN
416;44;HAS_SSN
418;49;HAS_SSN
420;54;HAS_SSN
421;59;HAS_SSN
422;64;HAS_SSN
423;69;HAS_SSN
424;74;HAS_SSN
425;79;HAS_SSN
426;84;HAS_SSN
427;89;HAS_SSN
428;94;HAS_SSN
429;99;HAS_SSN
