:START_ID;:END_ID;:TYPE
176;53301;OPEN
181;53304;OPEN
186;53307;OPEN
191;53310;OPEN
196;53313;OPEN
201;53316;OPEN
206;53319;OPEN
211;53322;OPEN
216;53325;OPEN
221;53328;OPEN
226;53331;OPEN
231;53334;OPEN
236;53337;OPEN
241;53340;OPEN
246;53343;OPEN
251;53346;OPEN
256;53349;OPEN
261;53352;OPEN
266;53355;OPEN
271;53358;OPEN
276;53361;OPEN
281;53364;OPEN
286;53367;OPEN
291;53370;OPEN
296;53373;OPEN
301;53376;OPEN
306;53379;OPEN
311;53382;OPEN
316;53385;OPEN
321;53388;OPEN
326;53391;OPEN
331;53394;OPEN
336;53397;OPEN
341;53400;OPEN
346;53403;OPEN
351;53406;OPEN
356;53409;OPEN
361;53412;OPEN
366;53415;OPEN
371;53418;OPEN
376;53421;OPEN
381;53424;OPEN
386;53427;OPEN
391;53430;OPEN
396;53433;OPEN
401;53436;OPEN
406;53439;OPEN
411;53442;OPEN
416;53445;OPEN
421;53448;OPEN
426;53451;OPEN
431;53454;OPEN
436;53457;OPEN
441;53460;OPEN
446;53463;OPEN
451;53466;OPEN
456;53469;OPEN
461;53472;OPEN
466;53475;OPEN
471;53478;OPEN
476;53481;OPEN
481;53484;OPEN
486;53487;OPEN
491;53490;OPEN
496;53493;OPEN
501;53496;OPEN
506;53499;OPEN
511;53502;OPEN
516;53505;OPEN
521;53508;OPEN
526;53511;OPEN
531;53514;OPEN
536;53517;OPEN
541;53520;OPEN
546;53523;OPEN
551;53526;OPEN
556;53529;OPEN
561;53532;OPEN
566;53535;OPEN
571;53538;OPEN
576;53541;OPEN
581;53544;OPEN
586;53547;OPEN
591;53550;OPEN
596;53553;OPEN
601;53556;OPEN
606;53559;OPEN
611;53562;OPEN
616;53565;OPEN
621;53568;OPEN
626;53571;OPEN
631;53574;OPEN
636;53577;OPEN
641;53580;OPEN
646;53583;OPEN
651;53586;OPEN
656;53589;OPEN
661;53592;OPEN
666;53595;OPEN
671;53598;OPEN
676;53601;OPEN
681;53604;OPEN
686;53607;OPEN
691;53610;OPEN
696;53613;OPEN
701;53616;OPEN
706;53619;OPEN
711;53622;OPEN
716;53625;OPEN
721;53628;OPEN
726;53631;OPEN
731;53634;OPEN
736;53637;OPEN
741;53640;OPEN
746;53643;OPEN
751;53646;OPEN
756;53649;OPEN
761;53652;OPEN
766;53655;OPEN
771;53658;OPEN
776;53661;OPEN
781;53664;OPEN
786;53667;OPEN
791;53670;OPEN
796;53673;OPEN
801;53676;OPEN
806;53679;OPEN
811;53682;OPEN
816;53685;OPEN
821;53688;OPEN
826;53691;OPEN
831;53694;OPEN
836;53697;OPEN
841;53700;OPEN
846;53703;OPEN
851;53706;OPEN
856;53709;OPEN
861;53712;OPEN
866;53715;OPEN
871;53718;OPEN
876;53721;OPEN
881;53724;OPEN
886;53727;OPEN
891;53730;OPEN
896;53733;OPEN
901;53736;OPEN
906;53739;OPEN
911;53742;OPEN
916;53745;OPEN
921;53748;OPEN
926;53751;OPEN
931;53754;OPEN
936;53757;OPEN
941;53760;OPEN
946;53763;OPEN
951;53766;OPEN
956;53769;OPEN
961;53772;OPEN
966;53775;OPEN
971;53778;OPEN
976;53781;OPEN
981;53784;OPEN
986;53787;OPEN
991;53790;OPEN
996;53793;OPEN
1001;53796;OPEN
1006;53799;OPEN
1011;53802;OPEN
1016;53805;OPEN
1021;53808;OPEN
1026;53811;OPEN
1031;53814;OPEN
1036;53817;OPEN
1041;53820;OPEN
1046;53823;OPEN
1051;53826;OPEN
1056;53829;OPEN
1061;53832;OPEN
1066;53835;OPEN
1071;53838;OPEN
1076;53841;OPEN
1081;53844;OPEN
1086;53847;OPEN
1091;53850;OPEN
1096;53853;OPEN
1101;53856;OPEN
1106;53859;OPEN
1111;53862;OPEN
1116;53865;OPEN
1121;53868;OPEN
1126;53871;OPEN
1131;53874;OPEN
1136;53877;OPEN
1141;53880;OPEN
1146;53883;OPEN
1151;53886;OPEN
1156;53889;OPEN
1161;53892;OPEN
1166;53895;OPEN
1171;53898;OPEN
1176;53901;OPEN
1181;53904;OPEN
1186;53907;OPEN
1191;53910;OPEN
1196;53913;OPEN
1201;53916;OPEN
1206;53919;OPEN
1211;53922;OPEN
1216;53925;OPEN
1221;53928;OPEN
1226;53931;OPEN
1231;53934;OPEN
1236;53937;OPEN
1241;53940;OPEN
1246;53943;OPEN
1251;53946;OPEN
1256;53949;OPEN
1261;53952;OPEN
1266;53955;OPEN
1271;53958;OPEN
1276;53961;OPEN
1281;53964;OPEN
1286;53967;OPEN
1291;53970;OPEN
1296;53973;OPEN
1301;53976;OPEN
1306;53979;OPEN
1311;53982;OPEN
1316;53985;OPEN
1321;53988;OPEN
1326;53991;OPEN
1331;53994;OPEN
1336;53997;OPEN
1341;54000;OPEN
1346;54003;OPEN
1351;54006;OPEN
1356;54009;OPEN
1361;54012;OPEN
1366;54015;OPEN
1371;54018;OPEN
1376;54021;OPEN
1381;54024;OPEN
1386;54027;OPEN
1391;54030;OPEN
1396;54033;OPEN
1401;54036;OPEN
1406;54039;OPEN
1411;54042;OPEN
1416;54045;OPEN
1421;54048;OPEN
1426;54051;OPEN
1431;54054;OPEN
1436;54057;OPEN
1441;54060;OPEN
1446;54063;OPEN
1451;54066;OPEN
1456;54069;OPEN
1461;54072;OPEN
1466;54075;OPEN
1471;54078;OPEN
1476;54081;OPEN
1481;54084;OPEN
1486;54087;OPEN
1491;54090;OPEN
1496;54093;OPEN
1501;54096;OPEN
1506;54099;OPEN
1511;54102;OPEN
1516;54105;OPEN
1521;54108;OPEN
1526;54111;OPEN
1531;54114;OPEN
1536;54117;OPEN
1541;54120;OPEN
1546;54123;OPEN
1551;54126;OPEN
1556;54129;OPEN
1561;54132;OPEN
1566;54135;OPEN
1571;54138;OPEN
1576;54141;OPEN
1581;54144;OPEN
1586;54147;OPEN
1591;54150;OPEN
1596;54153;OPEN
1601;54156;OPEN
1606;54159;OPEN
1611;54162;OPEN
1616;54165;OPEN
1621;54168;OPEN
1626;54171;OPEN
1631;54174;OPEN
1636;54177;OPEN
1641;54180;OPEN
1646;54183;OPEN
1651;54186;OPEN
1656;54189;OPEN
1661;54192;OPEN
1666;54195;OPEN
1671;54198;OPEN
1676;54201;OPEN
1681;54204;OPEN
1686;54207;OPEN
1691;54210;OPEN
1696;54213;OPEN
1701;54216;OPEN
1706;54219;OPEN
1711;54222;OPEN
1716;54225;OPEN
1721;54228;OPEN
1726;54231;OPEN
1731;54234;OPEN
1736;54237;OPEN
1741;54240;OPEN
1746;54243;OPEN
1751;54246;OPEN
1756;54249;OPEN
1761;54252;OPEN
1766;54255;OPEN
1771;54258;OPEN
1776;54261;OPEN
1781;54264;OPEN
1786;54267;OPEN
1791;54270;OPEN
1796;54273;OPEN
1801;54276;OPEN
1806;54279;OPEN
1811;54282;OPEN
1816;54285;OPEN
1821;54288;OPEN
1826;54291;OPEN
1831;54294;OPEN
1836;54297;OPEN
1841;54300;OPEN
1846;54303;OPEN
1851;54306;OPEN
1856;54309;OPEN
1861;54312;OPEN
1866;54315;OPEN
1871;54318;OPEN
1876;54321;OPEN
1881;54324;OPEN
1886;54327;OPEN
1891;54330;OPEN
1896;54333;OPEN
1901;54336;OPEN
1906;54339;OPEN
1911;54342;OPEN
1916;54345;OPEN
1921;54348;OPEN
1926;54351;OPEN
1931;54354;OPEN
1936;54357;OPEN
1941;54360;OPEN
1946;54363;OPEN
1951;54366;OPEN
1956;54369;OPEN
1961;54372;OPEN
1966;54375;OPEN
1971;54378;OPEN
1976;54381;OPEN
1981;54384;OPEN
1986;54387;OPEN
1991;54390;OPEN
1996;54393;OPEN
2001;54396;OPEN
2006;54399;OPEN
