:START_ID;:END_ID;:TYPE
761627;761625;DEALS_WITH
761630;761628;DEALS_WITH
761633;761631;DEALS_WITH
761636;761634;DEALS_WITH
761639;761637;DEALS_WITH
761642;761640;DEALS_WITH
761645;761643;DEALS_WITH
761648;761646;DEALS_WITH
761651;761649;DEALS_WITH
761654;761652;DEALS_WITH
761657;761655;DEALS_WITH
761660;761658;DEALS_WITH
761663;761661;DEALS_WITH
761666;761664;DEALS_WITH
761669;761667;DEALS_WITH
761672;761670;DEALS_WITH
761675;761673;DEALS_WITH
761678;761676;DEALS_WITH
761681;761679;DEALS_WITH
761684;761682;DEALS_WITH
761687;761685;DEALS_WITH
761690;761688;DEALS_WITH
761693;761691;DEALS_WITH
761696;761694;DEALS_WITH
761699;761697;DEALS_WITH
761702;761700;DEALS_WITH
761705;761703;DEALS_WITH
761708;761706;DEALS_WITH
761711;761709;DEALS_WITH
761714;761712;DEALS_WITH
761717;761715;DEALS_WITH
761720;761718;DEALS_WITH
761723;761721;DEALS_WITH
761726;761724;DEALS_WITH
761729;761727;DEALS_WITH
761732;761730;DEALS_WITH
761735;761733;DEALS_WITH
761738;761736;DEALS_WITH
761741;761739;DEALS_WITH
761744;761742;DEALS_WITH
761747;761745;DEALS_WITH
761750;761748;DEALS_WITH
761753;761751;DEALS_WITH
761756;761754;DEALS_WITH
761759;761757;DEALS_WITH
761762;761760;DEALS_WITH
761765;761763;DEALS_WITH
761768;761766;DEALS_WITH
761771;761769;DEALS_WITH
761774;761772;DEALS_WITH
761777;761775;DEALS_WITH
761780;761778;DEALS_WITH
761783;761781;DEALS_WITH
761786;761784;DEALS_WITH
761789;761787;DEALS_WITH
761792;761790;DEALS_WITH
761795;761793;DEALS_WITH
761798;761796;DEALS_WITH
761801;761799;DEALS_WITH
761804;761802;DEALS_WITH
761807;761805;DEALS_WITH
761810;761808;DEALS_WITH
761813;761811;DEALS_WITH
761816;761814;DEALS_WITH
761819;761817;DEALS_WITH
761822;761820;DEALS_WITH
761825;761823;DEALS_WITH
761828;761826;DEALS_WITH
761831;761829;DEALS_WITH
761834;761832;DEALS_WITH
761837;761835;DEALS_WITH
761840;761838;DEALS_WITH
761843;761841;DEALS_WITH
761846;761844;DEALS_WITH
761849;761847;DEALS_WITH
761852;761850;DEALS_WITH
761855;761853;DEALS_WITH
761858;761856;DEALS_WITH
761861;761859;DEALS_WITH
761864;761862;DEALS_WITH
761867;761865;DEALS_WITH
761870;761868;DEALS_WITH
761873;761871;DEALS_WITH
761876;761874;DEALS_WITH
761879;761877;DEALS_WITH
761882;761880;DEALS_WITH
761885;761883;DEALS_WITH
761888;761886;DEALS_WITH
761891;761889;DEALS_WITH
761894;761892;DEALS_WITH
761897;761895;DEALS_WITH
761900;761898;DEALS_WITH
761903;761901;DEALS_WITH
761906;761904;DEALS_WITH
761909;761907;DEALS_WITH
761912;761910;DEALS_WITH
761915;761913;DEALS_WITH
761918;761916;DEALS_WITH
761921;761919;DEALS_WITH
761924;761922;DEALS_WITH
761927;761925;DEALS_WITH
761930;761928;DEALS_WITH
761933;761931;DEALS_WITH
761936;761934;DEALS_WITH
761939;761937;DEALS_WITH
761942;761940;DEALS_WITH
761945;761943;DEALS_WITH
761948;761946;DEALS_WITH
761951;761949;DEALS_WITH
761954;761952;DEALS_WITH
761957;761955;DEALS_WITH
761960;761958;DEALS_WITH
761963;761961;DEALS_WITH
761966;761964;DEALS_WITH
761969;761967;DEALS_WITH
761972;761970;DEALS_WITH
761975;761973;DEALS_WITH
761978;761976;DEALS_WITH
761981;761979;DEALS_WITH
761984;761982;DEALS_WITH
761987;761985;DEALS_WITH
761990;761988;DEALS_WITH
761993;761991;DEALS_WITH
761996;761994;DEALS_WITH
761999;761997;DEALS_WITH
762002;762000;DEALS_WITH
762005;762003;DEALS_WITH
762008;762006;DEALS_WITH
762011;762009;DEALS_WITH
762014;762012;DEALS_WITH
762017;762015;DEALS_WITH
762020;762018;DEALS_WITH
762023;762021;DEALS_WITH
762026;762024;DEALS_WITH
762029;762027;DEALS_WITH
762032;762030;DEALS_WITH
762035;762033;DEALS_WITH
762038;762036;DEALS_WITH
762041;762039;DEALS_WITH
762044;762042;DEALS_WITH
762047;762045;DEALS_WITH
762050;762048;DEALS_WITH
762053;762051;DEALS_WITH
762056;762054;DEALS_WITH
762059;762057;DEALS_WITH
762062;762060;DEALS_WITH
762065;762063;DEALS_WITH
762068;762066;DEALS_WITH
762071;762069;DEALS_WITH
762074;762072;DEALS_WITH
762077;762075;DEALS_WITH
762080;762078;DEALS_WITH
762083;762081;DEALS_WITH
762086;762084;DEALS_WITH
762089;762087;DEALS_WITH
762092;762090;DEALS_WITH
762095;762093;DEALS_WITH
762098;762096;DEALS_WITH
762101;762099;DEALS_WITH
762104;762102;DEALS_WITH
762107;762105;DEALS_WITH
762110;762108;DEALS_WITH
762113;762111;DEALS_WITH
762116;762114;DEALS_WITH
762119;762117;DEALS_WITH
762122;762120;DEALS_WITH
762125;762123;DEALS_WITH
762128;762126;DEALS_WITH
762131;762129;DEALS_WITH
762134;762132;DEALS_WITH
762137;762135;DEALS_WITH
762140;762138;DEALS_WITH
762143;762141;DEALS_WITH
762146;762144;DEALS_WITH
762149;762147;DEALS_WITH
762152;762150;DEALS_WITH
762155;762153;DEALS_WITH
762158;762156;DEALS_WITH
762161;762159;DEALS_WITH
762164;762162;DEALS_WITH
