:START_ID;:END_ID;:TYPE
1120;1545;OPEN
1125;1548;OPEN
1130;1551;OPEN
1135;1554;OPEN
1140;1557;OPEN
1145;1560;OPEN
1150;1563;OPEN
1155;1566;OPEN
1160;1569;OPEN
1165;1572;OPEN
1170;1575;OPEN
1175;1578;OPEN
1180;1581;OPEN
1185;1584;OPEN
1190;1587;OPEN
1195;1590;OPEN
1200;1593;OPEN
1205;1596;OPEN
1210;1599;OPEN
1215;1602;OPEN
1220;1605;OPEN
1225;1608;OPEN
1230;1611;OPEN
1235;1614;OPEN
1240;1617;OPEN
1245;1620;OPEN
1250;1623;OPEN
1255;1626;OPEN
1260;1629;OPEN
1265;1632;OPEN
1270;1635;OPEN
1275;1638;OPEN
1280;1641;OPEN
1285;1644;OPEN
1290;1647;OPEN
1295;1650;OPEN
1300;1653;OPEN
1305;1656;OPEN
1310;1659;OPEN
1315;1662;OPEN
1320;1665;OPEN
1325;1668;OPEN
1330;1671;OPEN
1335;1674;OPEN
1340;1677;OPEN
1345;1680;OPEN
1350;1683;OPEN
1355;1686;OPEN
1360;1689;OPEN
1365;1692;OPEN
1370;1695;OPEN
1375;1698;OPEN
1380;1701;OPEN
1385;1704;OPEN
1390;1707;OPEN
1395;1710;OPEN
1400;1713;OPEN
1405;1716;OPEN
1410;1719;OPEN
1415;1722;OPEN
1420;1725;OPEN
1425;1728;OPEN
1430;1731;OPEN
1435;1734;OPEN
1440;1737;OPEN
1445;1740;OPEN
1450;1743;OPEN
1455;1746;OPEN
1460;1749;OPEN
1465;1752;OPEN
1470;1755;OPEN
1474;1758;OPEN
1478;1761;OPEN
1482;1764;OPEN
1486;1767;OPEN
1490;1770;OPEN
1494;1773;OPEN
1498;1776;OPEN
1502;1779;OPEN
1506;1782;OPEN
1510;1785;OPEN
1513;1788;OPEN
1516;1791;OPEN
1519;1794;OPEN
1522;1797;OPEN
1525;1800;OPEN
1527;1803;OPEN
1529;1806;OPEN
1531;1809;OPEN
1533;1812;OPEN
1535;1815;OPEN
1536;1818;OPEN
1537;1821;OPEN
1538;1824;OPEN
1539;1827;OPEN
1540;1830;OPEN
1541;1833;OPEN
1542;1835;OPEN
1543;1837;OPEN
1544;1839;OPEN
1120;1841;OPEN
1125;1843;OPEN
1130;1845;OPEN
1135;1847;OPEN
1140;1849;OPEN
1145;1851;OPEN
1150;1853;OPEN
1155;1855;OPEN
1160;1857;OPEN
1165;1858;OPEN
1170;1859;OPEN
1175;1860;OPEN
1180;1861;OPEN
1185;1862;OPEN
1190;1863;OPEN
1195;1864;OPEN
1200;1865;OPEN
1205;1866;OPEN
1210;1867;OPEN
1215;1868;OPEN
