:START_ID;:END_ID;:TYPE
1120;1121;HAS_ADDRESS
1125;1126;HAS_ADDRESS
1130;1131;HAS_ADDRESS
1135;1136;HAS_ADDRESS
1140;1141;HAS_ADDRESS
1145;1146;HAS_ADDRESS
1150;1151;HAS_ADDRESS
1155;1156;HAS_ADDRESS
1160;1161;HAS_ADDRESS
1165;1166;HAS_ADDRESS
1170;1171;HAS_ADDRESS
1175;1176;HAS_ADDRESS
1180;1181;HAS_ADDRESS
1185;1186;HAS_ADDRESS
1190;1191;HAS_ADDRESS
1195;1196;HAS_ADDRESS
1200;1201;HAS_ADDRESS
1205;1206;HAS_ADDRESS
1210;1211;HAS_ADDRESS
1215;1216;HAS_ADDRESS
1220;1221;HAS_ADDRESS
1225;1226;HAS_ADDRESS
1230;1231;HAS_ADDRESS
1235;1236;HAS_ADDRESS
1240;1241;HAS_ADDRESS
1245;1246;HAS_ADDRESS
1250;1251;HAS_ADDRESS
1255;1256;HAS_ADDRESS
1260;1261;HAS_ADDRESS
1265;1266;HAS_ADDRESS
1270;1271;HAS_ADDRESS
1275;1276;HAS_ADDRESS
1280;1281;HAS_ADDRESS
1285;1286;HAS_ADDRESS
1290;1291;HAS_ADDRESS
1295;1296;HAS_ADDRESS
1300;1301;HAS_ADDRESS
1305;1306;HAS_ADDRESS
1310;1311;HAS_ADDRESS
1315;1316;HAS_ADDRESS
1320;1321;HAS_ADDRESS
1325;1326;HAS_ADDRESS
1330;1331;HAS_ADDRESS
1335;1336;HAS_ADDRESS
1340;1341;HAS_ADDRESS
1345;1346;HAS_ADDRESS
1350;1351;HAS_ADDRESS
1355;1356;HAS_ADDRESS
1360;1361;HAS_ADDRESS
1365;1366;HAS_ADDRESS
1370;1371;HAS_ADDRESS
1375;1376;HAS_ADDRESS
1380;1381;HAS_ADDRESS
1385;1386;HAS_ADDRESS
1390;1391;HAS_ADDRESS
1395;1396;HAS_ADDRESS
1400;1401;HAS_ADDRESS
1405;1406;HAS_ADDRESS
1410;1411;HAS_ADDRESS
1415;1416;HAS_ADDRESS
1420;1421;HAS_ADDRESS
1425;1426;HAS_ADDRESS
1430;1431;HAS_ADDRESS
1435;1436;HAS_ADDRESS
1440;1441;HAS_ADDRESS
1445;1446;HAS_ADDRESS
1450;1451;HAS_ADDRESS
1455;1456;HAS_ADDRESS
1460;1461;HAS_ADDRESS
1465;1466;HAS_ADDRESS
1470;1471;HAS_ADDRESS
1474;1475;HAS_ADDRESS
1478;1479;HAS_ADDRESS
1482;1483;HAS_ADDRESS
1486;1487;HAS_ADDRESS
1490;1491;HAS_ADDRESS
1494;1495;HAS_ADDRESS
1498;1499;HAS_ADDRESS
1502;1503;HAS_ADDRESS
1506;1507;HAS_ADDRESS
1510;1511;HAS_ADDRESS
1513;1514;HAS_ADDRESS
1516;1517;HAS_ADDRESS
1519;1520;HAS_ADDRESS
1522;1523;HAS_ADDRESS
1525;1526;HAS_ADDRESS
1527;1528;HAS_ADDRESS
1529;1530;HAS_ADDRESS
1531;1532;HAS_ADDRESS
1533;1534;HAS_ADDRESS
1535;1121;HAS_ADDRESS
1536;1126;HAS_ADDRESS
1537;1131;HAS_ADDRESS
1538;1136;HAS_ADDRESS
1539;1141;HAS_ADDRESS
1540;1146;HAS_ADDRESS
1541;1151;HAS_ADDRESS
1542;1156;HAS_ADDRESS
1543;1161;HAS_ADDRESS
1544;1166;HAS_ADDRESS
