:START_ID;:END_ID;:TYPE
159902;159900;DEALS_WITH
159905;159903;DEALS_WITH
159908;159906;DEALS_WITH
159911;159909;DEALS_WITH
159914;159912;DEALS_WITH
159917;159915;DEALS_WITH
159920;159918;DEALS_WITH
159923;159921;DEALS_WITH
159926;159924;DEALS_WITH
159929;159927;DEALS_WITH
159932;159930;DEALS_WITH
159935;159933;DEALS_WITH
159938;159936;DEALS_WITH
159941;159939;DEALS_WITH
159944;159942;DEALS_WITH
159947;159945;DEALS_WITH
159950;159948;DEALS_WITH
159953;159951;DEALS_WITH
159956;159954;DEALS_WITH
159959;159957;DEALS_WITH
159962;159960;DEALS_WITH
159965;159963;DEALS_WITH
159968;159966;DEALS_WITH
159971;159969;DEALS_WITH
159974;159972;DEALS_WITH
159977;159975;DEALS_WITH
159980;159978;DEALS_WITH
159983;159981;DEALS_WITH
159986;159984;DEALS_WITH
159989;159987;DEALS_WITH
159992;159990;DEALS_WITH
159995;159993;DEALS_WITH
159998;159996;DEALS_WITH
160001;159999;DEALS_WITH
160004;160002;DEALS_WITH
160007;160005;DEALS_WITH
160010;160008;DEALS_WITH
160013;160011;DEALS_WITH
160016;160014;DEALS_WITH
160019;160017;DEALS_WITH
160022;160020;DEALS_WITH
160025;160023;DEALS_WITH
160028;160026;DEALS_WITH
160031;160029;DEALS_WITH
160034;160032;DEALS_WITH
160037;160035;DEALS_WITH
160040;160038;DEALS_WITH
160043;160041;DEALS_WITH
160046;160044;DEALS_WITH
160049;160047;DEALS_WITH
160052;160050;DEALS_WITH
160055;160053;DEALS_WITH
160058;160056;DEALS_WITH
160061;160059;DEALS_WITH
160064;160062;DEALS_WITH
160067;160065;DEALS_WITH
160070;160068;DEALS_WITH
160073;160071;DEALS_WITH
160076;160074;DEALS_WITH
160079;160077;DEALS_WITH
160082;160080;DEALS_WITH
160085;160083;DEALS_WITH
160088;160086;DEALS_WITH
160091;160089;DEALS_WITH
160094;160092;DEALS_WITH
160097;160095;DEALS_WITH
160100;160098;DEALS_WITH
160103;160101;DEALS_WITH
160106;160104;DEALS_WITH
160109;160107;DEALS_WITH
160112;160110;DEALS_WITH
160115;160113;DEALS_WITH
160118;160116;DEALS_WITH
