:START_ID;:END_ID;:TYPE
224700;352200;OPEN
224705;352203;OPEN
224710;352206;OPEN
224715;352209;OPEN
224720;352212;OPEN
224725;352215;OPEN
224730;352218;OPEN
224735;352221;OPEN
224740;352224;OPEN
224745;352227;OPEN
224750;352230;OPEN
224755;352233;OPEN
224760;352236;OPEN
224765;352239;OPEN
224770;352242;OPEN
224775;352245;OPEN
224780;352248;OPEN
224785;352251;OPEN
224790;352254;OPEN
224795;352257;OPEN
224800;352260;OPEN
224805;352263;OPEN
224810;352266;OPEN
224815;352269;OPEN
224820;352272;OPEN
224825;352275;OPEN
224830;352278;OPEN
224835;352281;OPEN
224840;352284;OPEN
224845;352287;OPEN
224850;352290;OPEN
224855;352293;OPEN
224860;352296;OPEN
224865;352299;OPEN
224870;352302;OPEN
224875;352305;OPEN
224880;352308;OPEN
224885;352311;OPEN
224890;352314;OPEN
224895;352317;OPEN
224900;352320;OPEN
224905;352323;OPEN
224910;352326;OPEN
224915;352329;OPEN
224920;352332;OPEN
224925;352335;OPEN
224930;352338;OPEN
224935;352341;OPEN
224940;352344;OPEN
224945;352347;OPEN
224950;352350;OPEN
224955;352353;OPEN
224960;352356;OPEN
224965;352359;OPEN
224970;352362;OPEN
224975;352365;OPEN
224980;352368;OPEN
224985;352371;OPEN
224990;352374;OPEN
224995;352377;OPEN
225000;352380;OPEN
225005;352383;OPEN
225010;352386;OPEN
225015;352389;OPEN
225020;352392;OPEN
225025;352395;OPEN
225030;352398;OPEN
225035;352401;OPEN
225040;352404;OPEN
225045;352407;OPEN
225050;352410;OPEN
225055;352413;OPEN
225060;352416;OPEN
225065;352419;OPEN
225070;352422;OPEN
225075;352425;OPEN
225080;352428;OPEN
225085;352431;OPEN
225090;352434;OPEN
225095;352437;OPEN
225100;352440;OPEN
225105;352443;OPEN
225110;352446;OPEN
225115;352449;OPEN
225120;352452;OPEN
225125;352455;OPEN
225130;352458;OPEN
225135;352461;OPEN
225140;352464;OPEN
225145;352467;OPEN
225150;352470;OPEN
225155;352473;OPEN
225160;352476;OPEN
225165;352479;OPEN
225170;352482;OPEN
225175;352485;OPEN
225180;352488;OPEN
225185;352491;OPEN
225190;352494;OPEN
225195;352497;OPEN
225200;352500;OPEN
225205;352503;OPEN
225210;352506;OPEN
225215;352509;OPEN
225220;352512;OPEN
225225;352515;OPEN
225230;352518;OPEN
225235;352521;OPEN
225240;352524;OPEN
225245;352527;OPEN
225250;352530;OPEN
225255;352533;OPEN
225260;352536;OPEN
225265;352539;OPEN
225270;352542;OPEN
225275;352545;OPEN
225280;352548;OPEN
225285;352551;OPEN
225290;352554;OPEN
225295;352557;OPEN
225300;352560;OPEN
225305;352563;OPEN
225310;352566;OPEN
225315;352569;OPEN
225320;352572;OPEN
225325;352575;OPEN
225330;352578;OPEN
225335;352581;OPEN
225340;352584;OPEN
225345;352587;OPEN
225350;352590;OPEN
225355;352593;OPEN
225360;352596;OPEN
225365;352599;OPEN
225370;352602;OPEN
225375;352605;OPEN
225380;352608;OPEN
225385;352611;OPEN
225390;352614;OPEN
225395;352617;OPEN
225400;352620;OPEN
225405;352623;OPEN
225410;352626;OPEN
225415;352629;OPEN
225420;352632;OPEN
225425;352635;OPEN
225430;352638;OPEN
225435;352641;OPEN
225440;352644;OPEN
225445;352647;OPEN
225450;352650;OPEN
225455;352653;OPEN
225460;352656;OPEN
225465;352659;OPEN
