:START_ID;:END_ID;:TYPE
186;187;HAS_ADDRESS
191;192;HAS_ADDRESS
196;197;HAS_ADDRESS
201;202;HAS_ADDRESS
206;207;HAS_ADDRESS
211;212;HAS_ADDRESS
216;217;HAS_ADDRESS
221;222;HAS_ADDRESS
226;227;HAS_ADDRESS
231;232;HAS_ADDRESS
236;237;HAS_ADDRESS
241;242;HAS_ADDRESS
246;247;HAS_ADDRESS
251;252;HAS_ADDRESS
256;257;HAS_ADDRESS
261;262;HAS_ADDRESS
266;267;HAS_ADDRESS
271;272;HAS_ADDRESS
276;277;HAS_ADDRESS
281;282;HAS_ADDRESS
286;287;HAS_ADDRESS
291;292;HAS_ADDRESS
296;297;HAS_ADDRESS
301;302;HAS_ADDRESS
306;307;HAS_ADDRESS
311;312;HAS_ADDRESS
316;317;HAS_ADDRESS
321;322;HAS_ADDRESS
326;327;HAS_ADDRESS
331;332;HAS_ADDRESS
336;337;HAS_ADDRESS
341;342;HAS_ADDRESS
346;347;HAS_ADDRESS
351;352;HAS_ADDRESS
356;357;HAS_ADDRESS
361;362;HAS_ADDRESS
365;366;HAS_ADDRESS
369;370;HAS_ADDRESS
373;374;HAS_ADDRESS
377;378;HAS_ADDRESS
381;382;HAS_ADDRESS
384;385;HAS_ADDRESS
387;388;HAS_ADDRESS
389;390;HAS_ADDRESS
391;392;HAS_ADDRESS
393;187;HAS_ADDRESS
394;192;HAS_ADDRESS
395;197;HAS_ADDRESS
396;202;HAS_ADDRESS
397;207;HAS_ADDRESS
