:START_ID;:END_ID;:TYPE
399;398;CHECKS
402;401;CHECKS
405;404;CHECKS
408;407;CHECKS
411;410;CHECKS
414;413;CHECKS
417;416;CHECKS
420;419;CHECKS
423;422;CHECKS
426;425;CHECKS
429;428;CHECKS
432;431;CHECKS
435;434;CHECKS
438;437;CHECKS
441;440;CHECKS
444;443;CHECKS
447;446;CHECKS
450;449;CHECKS
453;452;CHECKS
456;455;CHECKS
459;458;CHECKS
462;461;CHECKS
465;464;CHECKS
468;467;CHECKS
471;470;CHECKS
474;473;CHECKS
477;476;CHECKS
480;479;CHECKS
483;482;CHECKS
486;485;CHECKS
489;488;CHECKS
492;491;CHECKS
495;494;CHECKS
498;497;CHECKS
501;500;CHECKS
504;503;CHECKS
507;506;CHECKS
510;509;CHECKS
513;512;CHECKS
516;515;CHECKS
519;518;CHECKS
522;521;CHECKS
525;524;CHECKS
528;527;CHECKS
531;530;CHECKS
534;533;CHECKS
537;536;CHECKS
540;539;CHECKS
543;542;CHECKS
545;544;CHECKS
547;546;CHECKS
549;548;CHECKS
551;550;CHECKS
553;552;CHECKS
399;554;CHECKS
402;555;CHECKS
405;556;CHECKS
408;557;CHECKS
411;558;CHECKS
414;559;CHECKS
