:START_ID;:END_ID;:TYPE
281051;281052;HAS_ADDRESS
281056;281057;HAS_ADDRESS
281061;281062;HAS_ADDRESS
281066;281067;HAS_ADDRESS
281071;281072;HAS_ADDRESS
281076;281077;HAS_ADDRESS
281081;281082;HAS_ADDRESS
281086;281087;HAS_ADDRESS
281091;281092;HAS_ADDRESS
281096;281097;HAS_ADDRESS
281101;281102;HAS_ADDRESS
281106;281107;HAS_ADDRESS
281111;281112;HAS_ADDRESS
281116;281117;HAS_ADDRESS
281121;281122;HAS_ADDRESS
281126;281127;HAS_ADDRESS
281131;281132;HAS_ADDRESS
281136;281137;HAS_ADDRESS
281141;281142;HAS_ADDRESS
281146;281147;HAS_ADDRESS
281151;281152;HAS_ADDRESS
281156;281157;HAS_ADDRESS
281161;281162;HAS_ADDRESS
281166;281167;HAS_ADDRESS
281171;281172;HAS_ADDRESS
281176;281177;HAS_ADDRESS
281181;281182;HAS_ADDRESS
281186;281187;HAS_ADDRESS
281191;281192;HAS_ADDRESS
281196;281197;HAS_ADDRESS
281201;281202;HAS_ADDRESS
281206;281207;HAS_ADDRESS
281211;281212;HAS_ADDRESS
281216;281217;HAS_ADDRESS
281221;281222;HAS_ADDRESS
281226;281227;HAS_ADDRESS
281231;281232;HAS_ADDRESS
281236;281237;HAS_ADDRESS
281241;281242;HAS_ADDRESS
281246;281247;HAS_ADDRESS
281251;281252;HAS_ADDRESS
281256;281257;HAS_ADDRESS
281261;281262;HAS_ADDRESS
281266;281267;HAS_ADDRESS
281271;281272;HAS_ADDRESS
281276;281277;HAS_ADDRESS
281281;281282;HAS_ADDRESS
281286;281287;HAS_ADDRESS
281291;281292;HAS_ADDRESS
281296;281297;HAS_ADDRESS
281301;281302;HAS_ADDRESS
281306;281307;HAS_ADDRESS
281311;281312;HAS_ADDRESS
281316;281317;HAS_ADDRESS
281321;281322;HAS_ADDRESS
281326;281327;HAS_ADDRESS
281331;281332;HAS_ADDRESS
281336;281337;HAS_ADDRESS
281341;281342;HAS_ADDRESS
281346;281347;HAS_ADDRESS
281351;281352;HAS_ADDRESS
281356;281357;HAS_ADDRESS
281361;281362;HAS_ADDRESS
281366;281367;HAS_ADDRESS
281371;281372;HAS_ADDRESS
281376;281377;HAS_ADDRESS
281381;281382;HAS_ADDRESS
281386;281387;HAS_ADDRESS
281391;281392;HAS_ADDRESS
281396;281397;HAS_ADDRESS
281401;281402;HAS_ADDRESS
281406;281407;HAS_ADDRESS
281411;281412;HAS_ADDRESS
281416;281417;HAS_ADDRESS
281421;281422;HAS_ADDRESS
281426;281427;HAS_ADDRESS
281431;281432;HAS_ADDRESS
281436;281437;HAS_ADDRESS
281441;281442;HAS_ADDRESS
281446;281447;HAS_ADDRESS
281451;281452;HAS_ADDRESS
281456;281457;HAS_ADDRESS
281461;281462;HAS_ADDRESS
281466;281467;HAS_ADDRESS
281471;281472;HAS_ADDRESS
281476;281477;HAS_ADDRESS
281481;281482;HAS_ADDRESS
281486;281487;HAS_ADDRESS
