:START_ID;:END_ID;:TYPE
212501;212500;CHECKS
212504;212503;CHECKS
212507;212506;CHECKS
212510;212509;CHECKS
212513;212512;CHECKS
212516;212515;CHECKS
212519;212518;CHECKS
212522;212521;CHECKS
212525;212524;CHECKS
212528;212527;CHECKS
212531;212530;CHECKS
212534;212533;CHECKS
212537;212536;CHECKS
212540;212539;CHECKS
212543;212542;CHECKS
212546;212545;CHECKS
212549;212548;CHECKS
212552;212551;CHECKS
212555;212554;CHECKS
212558;212557;CHECKS
212561;212560;CHECKS
212564;212563;CHECKS
212567;212566;CHECKS
212570;212569;CHECKS
212573;212572;CHECKS
212576;212575;CHECKS
212579;212578;CHECKS
212582;212581;CHECKS
212585;212584;CHECKS
212588;212587;CHECKS
212591;212590;CHECKS
212594;212593;CHECKS
212597;212596;CHECKS
212600;212599;CHECKS
212603;212602;CHECKS
212606;212605;CHECKS
212609;212608;CHECKS
212612;212611;CHECKS
212615;212614;CHECKS
212618;212617;CHECKS
212621;212620;CHECKS
212624;212623;CHECKS
212627;212626;CHECKS
212630;212629;CHECKS
212633;212632;CHECKS
212636;212635;CHECKS
212639;212638;CHECKS
212642;212641;CHECKS
212645;212644;CHECKS
212648;212647;CHECKS
212651;212650;CHECKS
212654;212653;CHECKS
212657;212656;CHECKS
212660;212659;CHECKS
212663;212662;CHECKS
212666;212665;CHECKS
212669;212668;CHECKS
212672;212671;CHECKS
212675;212674;CHECKS
212678;212677;CHECKS
212681;212680;CHECKS
212684;212683;CHECKS
212687;212686;CHECKS
212690;212689;CHECKS
212693;212692;CHECKS
212696;212695;CHECKS
212699;212698;CHECKS
212702;212701;CHECKS
212705;212704;CHECKS
212708;212707;CHECKS
212711;212710;CHECKS
212714;212713;CHECKS
212717;212716;CHECKS
212720;212719;CHECKS
212723;212722;CHECKS
212726;212725;CHECKS
212729;212728;CHECKS
212732;212731;CHECKS
212735;212734;CHECKS
212738;212737;CHECKS
212741;212740;CHECKS
212744;212743;CHECKS
212747;212746;CHECKS
212750;212749;CHECKS
212753;212752;CHECKS
212756;212755;CHECKS
212759;212758;CHECKS
212762;212761;CHECKS
212765;212764;CHECKS
212768;212767;CHECKS
212771;212770;CHECKS
212774;212773;CHECKS
212777;212776;CHECKS
212780;212779;CHECKS
212783;212782;CHECKS
212786;212785;CHECKS
212789;212788;CHECKS
212792;212791;CHECKS
212795;212794;CHECKS
212798;212797;CHECKS
212801;212800;CHECKS
212804;212803;CHECKS
212807;212806;CHECKS
212810;212809;CHECKS
212813;212812;CHECKS
212816;212815;CHECKS
212819;212818;CHECKS
212822;212821;CHECKS
212825;212824;CHECKS
212828;212827;CHECKS
212831;212830;CHECKS
212834;212833;CHECKS
212837;212836;CHECKS
212840;212839;CHECKS
212843;212842;CHECKS
212846;212845;CHECKS
212849;212848;CHECKS
212852;212851;CHECKS
212855;212854;CHECKS
212858;212857;CHECKS
212861;212860;CHECKS
212864;212863;CHECKS
212867;212866;CHECKS
212870;212869;CHECKS
212873;212872;CHECKS
212876;212875;CHECKS
212879;212878;CHECKS
212882;212881;CHECKS
212885;212884;CHECKS
212888;212887;CHECKS
212891;212890;CHECKS
212894;212893;CHECKS
212897;212896;CHECKS
212900;212899;CHECKS
212903;212902;CHECKS
212906;212905;CHECKS
212909;212908;CHECKS
212912;212911;CHECKS
212915;212914;CHECKS
212918;212917;CHECKS
212921;212920;CHECKS
212924;212923;CHECKS
212927;212926;CHECKS
212930;212929;CHECKS
212933;212932;CHECKS
212936;212935;CHECKS
212939;212938;CHECKS
212942;212941;CHECKS
212945;212944;CHECKS
212948;212947;CHECKS
212951;212950;CHECKS
212954;212953;CHECKS
212957;212956;CHECKS
212960;212959;CHECKS
212963;212962;CHECKS
212966;212965;CHECKS
212969;212968;CHECKS
212972;212971;CHECKS
212975;212974;CHECKS
212978;212977;CHECKS
212981;212980;CHECKS
212984;212983;CHECKS
212987;212986;CHECKS
212990;212989;CHECKS
212993;212992;CHECKS
212996;212995;CHECKS
212999;212998;CHECKS
213002;213001;CHECKS
213005;213004;CHECKS
213008;213007;CHECKS
213011;213010;CHECKS
213014;213013;CHECKS
213017;213016;CHECKS
213020;213019;CHECKS
213023;213022;CHECKS
213026;213025;CHECKS
213029;213028;CHECKS
213032;213031;CHECKS
213035;213034;CHECKS
213038;213037;CHECKS
213041;213040;CHECKS
213044;213043;CHECKS
213047;213046;CHECKS
213050;213049;CHECKS
213053;213052;CHECKS
213056;213055;CHECKS
213059;213058;CHECKS
213062;213061;CHECKS
213065;213064;CHECKS
213068;213067;CHECKS
213071;213070;CHECKS
213074;213073;CHECKS
213077;213076;CHECKS
213080;213079;CHECKS
213083;213082;CHECKS
213086;213085;CHECKS
213089;213088;CHECKS
213092;213091;CHECKS
213095;213094;CHECKS
213098;213097;CHECKS
213101;213100;CHECKS
213104;213103;CHECKS
213107;213106;CHECKS
213110;213109;CHECKS
213113;213112;CHECKS
213116;213115;CHECKS
213119;213118;CHECKS
213122;213121;CHECKS
213125;213124;CHECKS
213128;213127;CHECKS
213131;213130;CHECKS
213134;213133;CHECKS
213137;213136;CHECKS
213140;213139;CHECKS
213143;213142;CHECKS
213146;213145;CHECKS
213149;213148;CHECKS
213152;213151;CHECKS
213155;213154;CHECKS
213158;213157;CHECKS
213161;213160;CHECKS
213164;213163;CHECKS
213167;213166;CHECKS
