:START_ID;:END_ID;:TYPE
0;2;HAS_EMAIL
5;7;HAS_EMAIL
10;12;HAS_EMAIL
15;17;HAS_EMAIL
20;22;HAS_EMAIL
25;27;HAS_EMAIL
30;32;HAS_EMAIL
35;37;HAS_EMAIL
40;42;HAS_EMAIL
45;47;HAS_EMAIL
50;52;HAS_EMAIL
55;57;HAS_EMAIL
60;62;HAS_EMAIL
65;67;HAS_EMAIL
70;72;HAS_EMAIL
75;77;HAS_EMAIL
80;82;HAS_EMAIL
85;87;HAS_EMAIL
90;92;HAS_EMAIL
95;97;HAS_EMAIL
100;102;HAS_EMAIL
105;107;HAS_EMAIL
110;112;HAS_EMAIL
115;117;HAS_EMAIL
120;122;HAS_EMAIL
125;127;HAS_EMAIL
130;132;HAS_EMAIL
135;137;HAS_EMAIL
140;142;HAS_EMAIL
145;147;HAS_EMAIL
150;152;HAS_EMAIL
155;157;HAS_EMAIL
160;162;HAS_EMAIL
165;167;HAS_EMAIL
170;172;HAS_EMAIL
175;177;HAS_EMAIL
180;182;HAS_EMAIL
185;187;HAS_EMAIL
190;192;HAS_EMAIL
195;197;HAS_EMAIL
200;202;HAS_EMAIL
205;207;HAS_EMAIL
210;212;HAS_EMAIL
215;217;HAS_EMAIL
220;222;HAS_EMAIL
225;227;HAS_EMAIL
230;232;HAS_EMAIL
235;237;HAS_EMAIL
240;242;HAS_EMAIL
245;247;HAS_EMAIL
250;252;HAS_EMAIL
255;257;HAS_EMAIL
260;262;HAS_EMAIL
265;267;HAS_EMAIL
270;272;HAS_EMAIL
275;277;HAS_EMAIL
280;282;HAS_EMAIL
285;287;HAS_EMAIL
290;292;HAS_EMAIL
295;297;HAS_EMAIL
300;302;HAS_EMAIL
305;307;HAS_EMAIL
310;312;HAS_EMAIL
315;317;HAS_EMAIL
320;322;HAS_EMAIL
325;327;HAS_EMAIL
330;332;HAS_EMAIL
335;337;HAS_EMAIL
340;342;HAS_EMAIL
345;347;HAS_EMAIL
350;352;HAS_EMAIL
355;357;HAS_EMAIL
360;362;HAS_EMAIL
365;367;HAS_EMAIL
370;372;HAS_EMAIL
375;377;HAS_EMAIL
380;382;HAS_EMAIL
385;387;HAS_EMAIL
390;392;HAS_EMAIL
395;397;HAS_EMAIL
400;2;HAS_EMAIL
402;7;HAS_EMAIL
404;12;HAS_EMAIL
406;17;HAS_EMAIL
408;22;HAS_EMAIL
410;27;HAS_EMAIL
412;32;HAS_EMAIL
414;37;HAS_EMAIL
416;42;HAS_EMAIL
418;47;HAS_EMAIL
420;52;HAS_EMAIL
421;57;HAS_EMAIL
422;62;HAS_EMAIL
423;67;HAS_EMAIL
424;72;HAS_EMAIL
425;77;HAS_EMAIL
426;82;HAS_EMAIL
427;87;HAS_EMAIL
428;92;HAS_EMAIL
429;97;HAS_EMAIL
