:START_ID;:END_ID;:TYPE
560;877;OPEN
565;880;OPEN
570;883;OPEN
575;886;OPEN
580;889;OPEN
585;892;OPEN
590;895;OPEN
595;898;OPEN
600;901;OPEN
605;904;OPEN
610;907;OPEN
615;910;OPEN
620;913;OPEN
625;916;OPEN
630;919;OPEN
635;922;OPEN
640;925;OPEN
645;928;OPEN
650;931;OPEN
655;934;OPEN
660;937;OPEN
665;940;OPEN
670;943;OPEN
675;946;OPEN
680;949;OPEN
685;952;OPEN
690;955;OPEN
695;958;OPEN
700;961;OPEN
705;964;OPEN
710;967;OPEN
715;970;OPEN
720;973;OPEN
725;976;OPEN
730;979;OPEN
735;982;OPEN
740;985;OPEN
745;988;OPEN
750;991;OPEN
755;994;OPEN
760;997;OPEN
765;1000;OPEN
770;1003;OPEN
775;1006;OPEN
780;1009;OPEN
785;1012;OPEN
790;1015;OPEN
795;1018;OPEN
800;1021;OPEN
805;1024;OPEN
810;1027;OPEN
815;1030;OPEN
820;1033;OPEN
824;1036;OPEN
828;1039;OPEN
832;1042;OPEN
836;1045;OPEN
840;1048;OPEN
844;1051;OPEN
848;1054;OPEN
852;1057;OPEN
855;1060;OPEN
858;1063;OPEN
861;1066;OPEN
863;1069;OPEN
865;1072;OPEN
867;1075;OPEN
869;1078;OPEN
870;1081;OPEN
871;1084;OPEN
872;1087;OPEN
873;1090;OPEN
874;1093;OPEN
875;1095;OPEN
876;1097;OPEN
560;1099;OPEN
565;1101;OPEN
570;1103;OPEN
575;1105;OPEN
580;1107;OPEN
585;1109;OPEN
590;1111;OPEN
595;1112;OPEN
600;1113;OPEN
605;1114;OPEN
610;1115;OPEN
615;1116;OPEN
620;1117;OPEN
625;1118;OPEN
630;1119;OPEN
