:START_ID;:END_ID;:TYPE
878;877;CHECKS
881;880;CHECKS
884;883;CHECKS
887;886;CHECKS
890;889;CHECKS
893;892;CHECKS
896;895;CHECKS
899;898;CHECKS
902;901;CHECKS
905;904;CHECKS
908;907;CHECKS
911;910;CHECKS
914;913;CHECKS
917;916;CHECKS
920;919;CHECKS
923;922;CHECKS
926;925;CHECKS
929;928;CHECKS
932;931;CHECKS
935;934;CHECKS
938;937;CHECKS
941;940;CHECKS
944;943;CHECKS
947;946;CHECKS
950;949;CHECKS
953;952;CHECKS
956;955;CHECKS
959;958;CHECKS
962;961;CHECKS
965;964;CHECKS
968;967;CHECKS
971;970;CHECKS
974;973;CHECKS
977;976;CHECKS
980;979;CHECKS
983;982;CHECKS
986;985;CHECKS
989;988;CHECKS
992;991;CHECKS
995;994;CHECKS
998;997;CHECKS
1001;1000;CHECKS
1004;1003;CHECKS
1007;1006;CHECKS
1010;1009;CHECKS
1013;1012;CHECKS
1016;1015;CHECKS
1019;1018;CHECKS
1022;1021;CHECKS
1025;1024;CHECKS
1028;1027;CHECKS
1031;1030;CHECKS
1034;1033;CHECKS
1037;1036;CHECKS
1040;1039;CHECKS
1043;1042;CHECKS
1046;1045;CHECKS
1049;1048;CHECKS
1052;1051;CHECKS
1055;1054;CHECKS
1058;1057;CHECKS
1061;1060;CHECKS
1064;1063;CHECKS
1067;1066;CHECKS
1070;1069;CHECKS
1073;1072;CHECKS
1076;1075;CHECKS
1079;1078;CHECKS
1082;1081;CHECKS
1085;1084;CHECKS
1088;1087;CHECKS
1091;1090;CHECKS
1094;1093;CHECKS
1096;1095;CHECKS
1098;1097;CHECKS
1100;1099;CHECKS
1102;1101;CHECKS
1104;1103;CHECKS
1106;1105;CHECKS
1108;1107;CHECKS
1110;1109;CHECKS
878;1111;CHECKS
881;1112;CHECKS
884;1113;CHECKS
887;1114;CHECKS
890;1115;CHECKS
893;1116;CHECKS
896;1117;CHECKS
899;1118;CHECKS
902;1119;CHECKS
